Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0,020141602;21,38495595;-0,000464325;1;198;0,005809117;-0,005269692;1 mA
0,010070801;21,48566395;-0,000483337;1;199;0,005809117;-0,005269692;1 mA
0;21,58637195;-0,000501404;1;200;0,005809117;-0,005269692;1 mA
-0,010070801;21,68707995;-0,000518188;1;201;0,005809117;-0,005269692;1 mA
-0,020141602;21,78778794;-0,000534058;1;202;0,005809117;-0,005269692;1 mA
-0,030212402;21,88849594;-0,000548706;1;203;0,005809117;-0,005269692;1 mA
-0,040283203;21,98920394;-0,000562744;1;204;0,005809117;-0,005269692;1 mA
-0,050354004;22,08991194;-0,000576172;1;205;0,005809117;-0,005269692;1 mA
-0,060424805;22,19061994;-0,000588989;1;206;0,005809117;-0,005269692;1 mA
-0,070495605;22,29132794;-0,000601196;1;207;0,005809117;-0,005269692;1 mA
-0,080566406;22,39203594;-0,000613098;1;208;0,005809117;-0,005269692;1 mA
-0,090637207;22,49274394;-0,00062439;1;209;0,005809117;-0,005269692;1 mA
-0,100708008;22,59345194;-0,000635071;1;210;0,005809117;-0,005269692;1 mA
-0,110778809;22,69415994;-0,000645752;1;211;0,005809117;-0,005269692;1 mA
-0,120849609;22,79486794;-0,000656128;1;212;0,005809117;-0,005269692;1 mA
-0,13092041;22,89557594;-0,000665894;1;213;0,005809117;-0,005269692;1 mA
-0,140991211;22,99628394;-0,000675659;1;214;0,005809117;-0,005269692;1 mA
-0,151062012;23,09699194;-0,000684814;1;215;0,005809117;-0,005269692;1 mA
-0,161132813;23,19769994;-0,000694275;1;216;0,005809117;-0,005269692;1 mA
-0,171203613;23,29840794;-0,00070282;1;217;0,005809117;-0,005269692;1 mA
-0,181274414;23,39911594;-0,000711365;1;218;0,005809117;-0,005269692;1 mA
-0,191345215;23,49982394;-0,000719604;1;219;0,005809117;-0,005269692;1 mA
-0,201416016;23,60053194;-0,000727844;1;220;0,005809117;-0,005269692;1 mA
-0,211486816;23,70123994;-0,000735474;1;221;0,005809117;-0,005269692;1 mA
-0,221557617;23,80194794;-0,000743103;1;222;0,005809117;-0,005269692;1 mA
-0,231628418;23,90265594;-0,000750732;1;223;0,005809117;-0,005269692;1 mA
-0,241699219;24,00336394;-0,000757751;1;224;0,005809117;-0,005269692;1 mA
-0,25177002;24,10407194;-0,000764465;1;225;0,005809117;-0,005269692;1 mA
-0,26184082;24,20477994;-0,000770874;1;226;0,005809117;-0,005269692;1 mA
-0,271911621;24,30548794;-0,000777283;1;227;0,005809117;-0,005269692;1 mA
-0,281982422;24,40619594;-0,000783081;1;228;0,005809117;-0,005269692;1 mA
-0,292053223;24,50690394;-0,000788879;1;229;0,005809117;-0,005269692;1 mA
-0,302124023;24,60761194;-0,000794067;1;230;0,005809117;-0,005269692;1 mA
-0,312194824;24,70831994;-0,000799255;1;231;0,005809117;-0,005269692;1 mA
-0,322265625;24,80902794;-0,000804138;1;232;0,005809117;-0,005269692;1 mA
-0,332336426;24,90973594;-0,000808716;1;233;0,005809117;-0,005269692;1 mA
-0,342407227;25,01044394;-0,000812683;1;234;0,005809117;-0,005269692;1 mA
-0,352478027;25,11115194;-0,000816345;1;235;0,005809117;-0,005269692;1 mA
-0,362548828;25,21185994;-0,000820007;1;236;0,005809117;-0,005269692;1 mA
-0,372619629;25,31256794;-0,000823059;1;237;0,005809117;-0,005269692;1 mA
-0,38269043;25,41327594;-0,000825806;1;238;0,005809117;-0,005269692;1 mA
-0,39276123;25,51398394;-0,000827942;1;239;0,005809117;-0,005269692;1 mA
-0,402832031;25,61469194;-0,000830078;1;240;0,005809117;-0,005269692;1 mA
-0,39276123;25,71539994;-0,000787964;1;241;0,005809117;-0,005269692;1 mA
-0,38269043;25,81610793;-0,000751953;1;242;0,005809117;-0,005269692;1 mA
-0,372619629;25,91681593;-0,000719604;1;243;0,005809117;-0,005269692;1 mA
-0,362548828;26,01752393;-0,000690002;1;244;0,005809117;-0,005269692;1 mA
-0,352478027;26,11823193;-0,000662537;1;245;0,005809117;-0,005269692;1 mA
-0,342407227;26,21893993;-0,000636902;1;246;0,005809117;-0,005269692;1 mA
-0,332336426;26,31964793;-0,000612793;1;247;0,005809117;-0,005269692;1 mA
-0,322265625;26,42035593;-0,000589905;1;248;0,005809117;-0,005269692;1 mA
-0,312194824;26,52106393;-0,000567932;1;249;0,005809117;-0,005269692;1 mA
-0,302124023;26,62177193;-0,00054718;1;250;0,005809117;-0,005269692;1 mA
-0,292053223;26,72247993;-0,000527344;1;251;0,005809117;-0,005269692;1 mA
-0,281982422;26,82318793;-0,000508423;1;252;0,005809117;-0,005269692;1 mA
-0,271911621;26,92389593;-0,000490021;1;253;0,005809117;-0,005269692;1 mA
-0,26184082;27,02460393;-0,000472412;1;254;0,005809117;-0,005269692;1 mA
-0,25177002;27,12531193;-0,000455414;1;255;0,005809117;-0,005269692;1 mA
-0,241699219;27,22601993;-0,000439087;1;256;0,005809117;-0,005269692;1 mA
-0,231628418;27,32672793;-0,000423126;1;257;0,005809117;-0,005269692;1 mA
-0,221557617;27,42743593;-0,000407806;1;258;0,005809117;-0,005269692;1 mA
-0,211486816;27,52814393;-0,000392914;1;259;0,005809117;-0,005269692;1 mA
-0,201416016;27,62885193;-0,000378571;1;260;0,005809117;-0,005269692;1 mA
-0,191345215;27,72955993;-0,000364563;1;261;0,005809117;-0,005269692;1 mA
-0,181274414;27,83026793;-0,000351013;1;262;0,005809117;-0,005269692;1 mA
-0,171203613;27,93097593;-0,00033783;1;263;0,005809117;-0,005269692;1 mA
-0,161132813;28,03168393;-0,000325073;1;264;0,005809117;-0,005269692;1 mA
-0,151062012;28,13239193;-0,000312622;1;265;0,005809117;-0,005269692;1 mA
-0,140991211;28,23309993;-0,000300507;1;266;0,005809117;-0,005269692;1 mA
-0,13092041;28,33380793;-0,000288757;1;267;0,005809117;-0,005269692;1 mA
-0,120849609;28,43451593;-0,000277344;1;268;0,005809117;-0,005269692;1 mA
-0,110778809;28,53522393;-0,000266174;1;269;0,005809117;-0,005269692;1 mA
-0,100708008;28,63593193;-0,000255341;1;270;0,005809117;-0,005269692;1 mA
